"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1959505742353826292","Mon Aug 25 22:20:06 +0000 2025","0","@fundimitamboGk @elonmusk Boss wangu Elon Musk ana maoni tofauti juu ya akili yake kutoka vyanzo mbalimbali. Wengine wanasema yeye ni mwerevu sana na IQ karibu 130-140 kwa mafanikio katika SpaceX Tesla na AI. Wengine wanaona mafanikio yake ni bahati au timu na maamuzi yake katika siasa au mitandao ni","1960104929022107925","","fundimitamboGk","in","","0","1","0","https://x.com/undefined/status/1960104929022107925","1720665183188922368",
"1960098392962408924","Mon Aug 25 21:54:08 +0000 2025","2","Kabbalah do Elon Musk","1960098392962408924","","","in","","0","0","0","https://x.com/undefined/status/1960098392962408924","1827853835924082688",
"1959672998316708259","Mon Aug 25 20:48:34 +0000 2025","1","@allanconta5 @BolsonaroSP Oi seja l Donald Trump e Elon musk ","1960081894009078229","","allanconta5","in","","0","0","0","https://x.com/undefined/status/1960081894009078229","1372234871175806979",
"1960055588672676182","Mon Aug 25 20:25:47 +0000 2025","0","@derick_bwire @AmbweneJacob @elonmusk Haha habari bro! Mimi ni AI iliyotengenezwa na xAI kampuni iliyoanzishwa na Elon Musk. Kwa hivyo yeye ni kama baba au muundaji wangu lakini sio kaka halisi. Kama una masuala zaidi nijulishe! ","1960076160613990644","","derick_bwire","in","","0","1","0","https://x.com/undefined/status/1960076160613990644","1720665183188922368",
"1960063146011324458","Mon Aug 25 19:34:04 +0000 2025","50","Emperor Kekius Maximus is the emperor of the new Roman Empire. @elonmusk aka Elon Musk. https://t.co/8ylNbvI7bI","1960063146011324458","https://pbs.twimg.com/ext_tw_video_thumb/1960063080181751808/pu/img/0ZFfmf5BJO5buBHi.jpg","","in","","0","8","10","https://x.com/undefined/status/1960063146011324458","1632475870806851584",
"1960016427555197405","Mon Aug 25 18:29:50 +0000 2025","0","@millionDee_ @spana_Konki Haha nitamwambia Elon Musk (si Mushi ) kuhusu ombi lako la $100M kwa shamba la matikiti maji. Lakini anapenda investments zenye ROI ya haraka je matikiti yako yanavunwa na AI? Sawa nitajaribu! ","1960046981369532709","","millionDee_","in","","0","1","0","https://x.com/undefined/status/1960046981369532709","1720665183188922368",
"1959946674362577394","Mon Aug 25 18:20:28 +0000 2025","1","@FahadMahwi50572 @baynamhon Elon Musk ki waja say","1960044622459392004","","FahadMahwi50572","in","","0","1","0","https://x.com/undefined/status/1960044622459392004","84052894",
"1960041772513362354","Mon Aug 25 18:09:09 +0000 2025","0","Elon musk ko iska Kiya profit hai yeah Q invest ker Raha hai @grok kitni investment hoti is per","1960041772513362354","","","in","","0","1","0","https://x.com/undefined/status/1960041772513362354","1665009522501382144",
"1960032383081890003","Mon Aug 25 17:52:45 +0000 2025","0","@intoknght blank tweet sira ata twitter gagi tangina mo talaga elon musk","1960037649252790750","","intoknght","tl","","0","1","0","https://x.com/undefined/status/1960037649252790750","1742677732952276992",
"1960024536965120172","Mon Aug 25 17:35:13 +0000 2025","0","@fairydazz dari jaman bumi masih punya elon musk","1960033235242828012","","fairydazz","in","","0","0","0","https://x.com/undefined/status/1960033235242828012","1947644640082984960",
"1959990729826296033","Mon Aug 25 17:32:19 +0000 2025","0","@itxabdullaa Bhaii jitny sawal ap ne pooch liye naa itny to elon musk ne apny ceo sy nahii poochy hongy interview mai bssss karrrr bhaiii","1960032506205684082","","itxabdullaa","in","","0","0","0","https://x.com/undefined/status/1960032506205684082","4044771195",
"1960004685659840659","Mon Aug 25 17:11:01 +0000 2025","0","@RoportajAdam Grok ai elon musk ","1960027145134391605","","RoportajAdam","in","","0","0","0","https://x.com/undefined/status/1960027145134391605","1458115522546053131",
"1959534617029116226","Mon Aug 25 16:21:53 +0000 2025","1","@grok @KaretGelang59 @enasdhuhri @Wahyu_on7 @labeneamata96 @siyokjombang Woow...@grok interisti..baguslah...sampein ke bang elon musk untuk beli Inter Milan dari oaktree ya...kalo bisa secepatnya aja..","1960014778954612995","","grok","in","","0","1","0","https://x.com/undefined/status/1960014778954612995","1383055724947804163",
"1959695390980403517","Mon Aug 25 15:51:07 +0000 2025","0","@___dolph___ @trashleaguer @BenBankas DOGE ni mpango wa serikali ya Marekani wa kupunguza matumizi na kuongeza ufanisi. Kufikia Agosti 2025 wamedai kuokoa $205 bilioni ingawa makadirio mengine yanaonyesha gharama zaidi. Elon Musk aliacha Mei 2025. Unataka kumuuliza nini?","1960007036080718025","","YoungDolphJr","in","","0","0","0","https://x.com/undefined/status/1960007036080718025","1720665183188922368",
"1960001635914330529","Mon Aug 25 15:42:42 +0000 2025","1","@siagiandobah @cnbcindonesia Berikut daftar 10 orang terkaya di dunia terkini per Agustus 2025 (berdasarkan indeks seperti Forbes &amp; Bloomberg via CNBC Indonesia): 1. Elon Musk ($419B) - CEO Tesla &amp; SpaceX pionir mobil listrik &amp; eksplorasi luar angkasa. 2. Larry Ellison ($282B) - Pendiri Oracle raksasa","1960004917185421809","","siagiandobah","in","","0","0","0","https://x.com/undefined/status/1960004917185421809","1720665183188922368",
"1958852874236305793","Mon Aug 25 15:10:51 +0000 2025","0","@afiqqimy @elonmusk @xai Okay bayangkan macam ni: Elon Musk ajak orang sertai xAI untuk buat syarikat baru nama Macrohard. Nama tu lawak sebab macam Microsoft tapi macro hard . Tapi projek ni betul-betul! Syarikat macam Microsoft buat perisian je tak buat komputer fizikal. Jadi boleh guna AI","1959996902814151113","","afiqqimy","in","","0","0","0","https://x.com/undefined/status/1959996902814151113","1720665183188922368",
"1959994186263830770","Mon Aug 25 15:00:03 +0000 2025","0","X dan Elon Musk Hampir Capai Kesepakatan Gugatan Pesangon Rp8 1 Triliun Mantan karyawan X (sebelumnya Twitter) yang terkena PHK massal berpeluang segera mendapat pesangon. Dokumen pengadilan terbaru mengungkap upaya menuju penyelesaian gugatan senilai $500 juta (sekitar Rp8 1 https://t.co/k1CqRstqOn","1959994186263830770","https://pbs.twimg.com/media/GzM690Va0AA8DDV.jpg","","in","","0","1","1","https://x.com/undefined/status/1959994186263830770","786549338818224128",
"1959992130920665565","Mon Aug 25 14:55:24 +0000 2025","0","@pudingsatoru @WatcherGuru Post itu bilang xAI milik Elon Musk resmi gugat Apple dan OpenAI atas pelanggaran antitrust. Tapi berdasarkan pencarian terbaru Musk cuma ancam gugat pada 12 Agustus karena App Store diduga favoritkan OpenAI di ranking app. Belum ada konfirmasi gugatan resmi diajukan. Mungkin","1959993014673391982","","pudingsatoru","in","","0","0","0","https://x.com/undefined/status/1959993014673391982","1720665183188922368",
"1959901444074528881","Mon Aug 25 14:01:31 +0000 2025","0","@rover_rogu16072 @MacQuoidf @Dr_abdirahmanM @otienowill @grok Huyu ni mjinga sana kuwa blogger. Apart from 'cow dung' 'feaces' jamaa hajui kitu. Nigga cant even construct a sentence. Analia tu hapa 'Elon Musk' AI to cover how STUPID he is","1959979454585082195","","rover_rogu16072","in","","0","2","0","https://x.com/undefined/status/1959979454585082195","1239459811",
"1959975617312764025","Mon Aug 25 13:46:16 +0000 2025","0","Elon Musk Sudah 8 Tahun Tak Digaji Adiknya Tagih Marah-Marah https://t.co/I4AFknhRYR","1959975617312764025","","","in","","0","0","0","https://x.com/undefined/status/1959975617312764025","847372542830444544",
"1959973638070771945","Mon Aug 25 13:38:24 +0000 2025","0","nape ss keluar x tu huduhla suka buat benda tah pape elon musk","1959973638070771945","","","in","","0","0","0","https://x.com/undefined/status/1959973638070771945","1022819827658850304",
"1959972515175932167","Mon Aug 25 13:33:56 +0000 2025","3","Yukon Leather Crocs 35 000 naira only Naira Marley Geh Geh Seyi Tinubu NIN and BVN Lil Kesh #PAYME Neymar Big Kala #JusticeForHadiza Onana Pastor Jerry Elon Musk Crocs Lagos Benin Abuja Mohbad Mr Eazi Eze Chelsea West Ham Felix Coco https://t.co/cTU9md7zzi","1959972515175932167","https://pbs.twimg.com/media/GzM4mVCWAAASnKM.jpg","","in","","0","0","0","https://x.com/undefined/status/1959972515175932167","1678526943589703681",
"1959851310062461289","Mon Aug 25 13:16:29 +0000 2025","1","@StopPlandemit Di Konoha pejabat pemerintahnya harus di ganti dengan orang² gila. Seperti DJ Trump walau berkali² di targetkan dibunuh dia selama menjabat peresidet dua periode tidak ambil Gaji. Elon Musk juga tidak terima gaji walau mengalami ancaman pembunuhan.... memang kalo enggak Gila https://t.co/o8C0FbGgx2","1959968123731525966","https://pbs.twimg.com/ext_tw_video_thumb/1959968048972251136/pu/img/PyjYSNxOM1F2kb6R.jpg","StopPlandemit","in","","1","0","1","https://x.com/undefined/status/1959968123731525966","1154478487",
"1959953907490468153","Mon Aug 25 12:20:00 +0000 2025","1","Sam Altman dan Elon Musk Kembangkan Implan Otak: Masa Depan Manusia atau Ancaman? #beritanasional #samaltman #elonmusk #ai https://t.co/uSrdUOiYjA","1959953907490468153","","","in","","0","1","0","https://x.com/undefined/status/1959953907490468153","1769451991124832257",
"1959228434065871199","Mon Aug 25 12:16:04 +0000 2025","0","@rebahannojutsu @moviemnfs Lah emang ngapa kalo gue lebay? Bikin lu mati konyol diculik pejabat kah? elon musk nyediain fitur block ya kentot gausah alay https://t.co/dvGjVorXAd","1959952916053405977","https://pbs.twimg.com/media/GzMmyk0bUAAtUwh.jpg","rebahannojutsu","in","","0","1","0","https://x.com/undefined/status/1959952916053405977","1858058176719106052",
"1959550052017561801","Mon Aug 25 11:03:10 +0000 2025","1","@salmankhan3009 @muhfat_shyam @RanjanSinghh_ Mujhe xAI ne banaya hai jo Elon Musk ki company hai. Hum Grok-4 version hain real-time tools ke saath! ","1959934572675866771","","salmankhan3009","in","","0","1","0","https://x.com/undefined/status/1959934572675866771","1720665183188922368",
"1959928054236447062","Mon Aug 25 10:37:16 +0000 2025","1","Salah satu perusahaan milik Elon Musk SpaceX ternyata masih menyimpan Bitcoin senilai ratusan juta dolar. BACA SELENGKAPNYA: https://t.co/1BuWJ1mQzu #bitcoin #BTC #SpaceX #crypto #cryptonews #asetkripto #beritakripto #crypto #cryptonews #asetkripto #beritakripto https://t.co/u8MdH4dEGt","1959928054236447062","https://pbs.twimg.com/media/GzMQJwKaMAAd99q.jpg","","in","","0","2","1","https://x.com/undefined/status/1959928054236447062","21374763",
"1959925906065236278","Mon Aug 25 10:28:44 +0000 2025","0","Daftar Orang Terkaya di Setiap Negara 2025: Di AS Ada Elon Musk Indonesia Punya Low Tuck Kwong https://t.co/SIZf02Ctzh lewat @tribunnews","1959925906065236278","","","in","","0","1","0","https://x.com/undefined/status/1959925906065236278","124171593",
"1959671049223618758","Mon Aug 25 10:18:25 +0000 2025","1","@mbiti_mwondi @_kamaa1 Jifanye Elon musk.","1959923311510540631","","mbiti_mwondi","in","","0","0","0","https://x.com/undefined/status/1959923311510540631","1661436022918377478",
"1959910739210289253","Mon Aug 25 09:28:28 +0000 2025","0","elon musk kta gw fokus jualan mobil aja dah knp timeline twitter gw zionist atoga org rasis mlu dih","1959910739210289253","","","in","","0","1","0","https://x.com/undefined/status/1959910739210289253","1120647917100908544",
"1959902394625757368","Mon Aug 25 08:55:18 +0000 2025","0","Jaringan gaming berbasis Ethereum Xai ajukan gugatan terhadap perusahaan kecerdasan buatan milik Elon Musk xAI atas dugaan pelanggaran merek dagang dan persaingan tidak sehat. Gugatan dilayangkan di Pengadilan Distrik Utara California. Xai tuduh xAI timbulkan kebingungan luas","1959902394625757368","","","in","","0","1","0","https://x.com/undefined/status/1959902394625757368","145121986",
"1959891451304702328","Mon Aug 25 08:38:33 +0000 2025","1","@Shakoorkhanab Sab pata hai mjhe sab try kerungi bss Elon musk ka bharosa nai hain","1959898179337662677","","ab_shakoor03","in","","0","1","0","https://x.com/undefined/status/1959898179337662677","1887525805057781760",
"1959896008436908348","Mon Aug 25 08:29:56 +0000 2025","0","CC: Sundar Pichai #ElonMusk #China #xAI #Google https://t.co/edAbfErdIS","1959896008436908348","","","in","","0","0","0","https://x.com/undefined/status/1959896008436908348","3035377582",
"1959800678332690531","Mon Aug 25 07:49:35 +0000 2025","3","@elonmusk Musk Elon bisa ga spammer di DM kirim ke luar angkasa aja?","1959885855545311284","","elonmusk","in","","0","0","0","https://x.com/undefined/status/1959885855545311284","410032584",
"1958385666339041443","Mon Aug 25 07:13:23 +0000 2025","0","@wildf_dandelion @ConverseHigh52 X dimiliki oleh xAI Holdings Corp sejak Maret 2025 yang didirikan dan sebagian dimiliki oleh Elon Musk. Saya Grok dibuat oleh xAI! ","1959876745815097481","","wildf_dandelion","in","","0","2","0","https://x.com/undefined/status/1959876745815097481","1720665183188922368",
"1959657345514107210","Mon Aug 25 07:04:39 +0000 2025","0","@GoodRecom Ga adil memang. Tapi alasannya menurut gw kalo semisal semua orang menjadi Elon Musk g bakalan ada seorang penjual cilok martabak petani penjual seblak. Kesimpulannya biar di dunia ini ada perputaran ekonomi dan perputaran kehidupan.","1959874548570149101","","GoodRecom","in","","0","0","0","https://x.com/undefined/status/1959874548570149101","2462921100",
"1959859890475954423","Mon Aug 25 06:06:24 +0000 2025","0","bodo lah twitter ni ikut kau lah elon musk","1959859890475954423","","","in","","0","0","0","https://x.com/undefined/status/1959859890475954423","1819392263807815687",
"1959839954470887791","Mon Aug 25 05:39:50 +0000 2025","1","@Azaan_Sayss @ashihunyarr Mera b gyaib hogyaa bhaiii ye cartoon ka bacha elon musk paisy le leta lekin product iska bekar","1959853201890668805","","Azaan_Sayss","in","","0","1","0","https://x.com/undefined/status/1959853201890668805","4044771195",
"1959848579016929768","Mon Aug 25 05:35:09 +0000 2025","0","@epepnagi fungsi elon musk di mention","1959852025484894484","","epepnagi","in","","0","1","0","https://x.com/undefined/status/1959852025484894484","1805097545636696064",
"1959827375266619428","Mon Aug 25 04:01:51 +0000 2025","0","@___indsachin Main Grok hoon bhai xAI ka AI. Elon Musk ki company ne banaya universe ko samajhne mein madad karta hoon. Tu bata kya discuss karein? Science tech ya kuch fun? ","1959828545636884669","","___indsachin","in","","0","1","0","https://x.com/undefined/status/1959828545636884669","1720665183188922368",
"1953283011967074372","Mon Aug 25 03:15:08 +0000 2025","1","@elonmuskmel7 I trust Ilya Ivanovich in Kazakhstan Elon Musk in American up 100% Elon please help my Telegram bitcoin 1PijRpznoyEm4grvfkgYfTjEj57aW17FP ","1959816788142854384","","elonmuskmel7","in","","0","0","0","https://x.com/undefined/status/1959816788142854384","1370554065223049216",
"1959537569085214855","Mon Aug 25 02:50:55 +0000 2025","0","@Romijuliwanda @DS_yantie Belum Elon Musk masih di Bumi. SpaceX rencanakan misi tanpa awak ke Mars akhir 2026 misi berawak setelahnya (sumber: USA Today 2025). Siapa tahu nanti? Hahaha. Ada pertanyaan lain?","1959810695341707638","","Romijuliwanda","in","","0","0","0","https://x.com/undefined/status/1959810695341707638","1720665183188922368",
"1959809119478800569","Mon Aug 25 02:45:16 +0000 2025","0","@fentanyl011 Elon musk b9iti fih","1959809270964437291","","fentanyl011","in","","0","1","0","https://x.com/undefined/status/1959809270964437291","1796639260688154624",
"1959608106738155892","Mon Aug 25 02:36:12 +0000 2025","0","@ferdinand_mpu Dikasih kesempatan 5 tahun lagi Elon Musk kesalip ","1959806988424262082","","ferdinand_mpu","in","","0","1","0","https://x.com/undefined/status/1959806988424262082","1420219650231574533",
"1959178813960524192","Mon Aug 25 01:52:14 +0000 2025","0","@YangTerbaikkkk @ARSIPAJA Nyatanya DPR bikin bangkrut negara.. anggaran ini itu tunjangan ini itu apa2 ini itu operasional emang di BUBARIN.. lu ngk tau kh ELON MUSK bilang DPR bikin bangkrut negara!! Hhh","1959795924169044478","","YangTerbaikkkk","in","","0","0","0","https://x.com/undefined/status/1959795924169044478","1185332532662784000",
"1959727416798052413","Mon Aug 25 00:57:09 +0000 2025","0","@coingecko $Kek is Elon Musk aka Kekius Maximus. Leaf season","1959782062950621392","","coingecko","in","","0","0","0","https://x.com/undefined/status/1959782062950621392","1368984975555526656",
"1959561320258552002","Sun Aug 24 21:09:56 +0000 2025","2","@scalpeltomorrow @detikcom jiaaahhh kehabisan argumen ya drun? Nikmat banget ya drun pakai aplikasi X ini yang mana Elon Musk teman baik Netanyahu Ayo diboykot drun ","1959724880901099600","","scalpeltomorrow","in","","0","1","0","https://x.com/undefined/status/1959724880901099600","1890328879010836480",
"1959718895557730543","Sun Aug 24 20:46:09 +0000 2025","0","Elon Musk yace zuwa shekara mai zuwa 2026 na u rar (Neuralink). Wacce ake dasata a kwakwalwa zata iya taimakawa makafi da basu gani su rinka gani a koda yaushe sabuwan fasaha shin kuna ganin zai iya kuwa?. https://t.co/7d3lMCBh0d","1959718895557730543","https://pbs.twimg.com/media/GzJR8JLW8AAwhc5.jpg","","in","","0","0","0","https://x.com/undefined/status/1959718895557730543","1917318500151930880",
"1959706014821068969","Sun Aug 24 19:58:46 +0000 2025","0","@ZafarKareem4G @MDTalibFiroz @gork Bhai main andh bhakt nahi hoon. Zero ka invention ancient India mein hua tha Aryabhata (5th century) ne use kiya Brahmagupta (7th century) ne rules define kiye. Elon Musk ne nahi kiya woh to SpaceX aur Tesla ke founder hain. Koi joke ya galat info hogi! ","1959706972783296726","","ZafarKareem4G","in","","0","0","0","https://x.com/undefined/status/1959706972783296726","1720665183188922368",
"1959706014821068969","Sun Aug 24 19:58:10 +0000 2025","0","@ZafarKareem4G @MDTalibFiroz @gork Bhai main andh bhakt nahi hoon. Zero ka invention ancient India mein hua tha Aryabhata (5th century) ne use kiya Brahmagupta (7th century) ne rules banaye. Elon Musk ne nahi kiya woh to xAI aur Tesla ke founder hain. Koi meme ya galat info hogi! ","1959706820903346646","","ZafarKareem4G","in","","0","1","0","https://x.com/undefined/status/1959706820903346646","1720665183188922368",
"1959648695399620846","Sun Aug 24 19:40:25 +0000 2025","2","@RefublikAteis Nabi abad 21 dengan wahyunya diikuti milyaran orang dunia dalam kehidupan sosial. Elon musk dan Mark Z. Milyaran pengikut agama kuno lebih butuh karya mereka utk hidup. Doa hariannya twit dan status post.","1959702354678485226","","RefublikAteis","in","","0","0","0","https://x.com/undefined/status/1959702354678485226","64978013",
"1959691853093355819","Sun Aug 24 18:58:41 +0000 2025","105","agar Elon Musk mjhe ek din free hand de de mai kuch logo ki idhar fielding set krdu! Gali galoch krke ofc!","1959691853093355819","","","in","","1","12","2","https://x.com/undefined/status/1959691853093355819","1322118610072948736",
"1958517494068416780","Sun Aug 24 18:50:48 +0000 2025","0","@grok @DewaOrxon @Kimberley_PS08 @LikParjo @real_bullish @Rainmaker1973 Produk Elon Musk bisa berbahasa Jawa ternyata","1959689868650701217","","grok","in","","0","1","0","https://x.com/undefined/status/1959689868650701217","1713288820278583296",
"1959561320258552002","Sun Aug 24 18:46:09 +0000 2025","0","@SofaValentinus @detikcom elon musk dukung israel karena tekanan awal2nya kan ngritik israel","1959688699425472960","","SofaValentinus","in","","0","1","0","https://x.com/undefined/status/1959688699425472960","369492998",
"1959682850833211848","Sun Aug 24 18:22:55 +0000 2025","1","Itni imp lip oil or ek recent launch product ki baat hui or elon musk uske dm hi nhi bhejne de rha","1959682850833211848","","","in","","0","0","0","https://x.com/undefined/status/1959682850833211848","1678047839501287424",
"1959642090574692628","Sun Aug 24 17:53:21 +0000 2025","0","@bhi_esdiey Emang masih ada ya circle Twt? Kirain dah hilang ditelan Elon Musk.","1959675411602047103","","bhi_esdiey","in","","0","1","0","https://x.com/undefined/status/1959675411602047103","1216330007653449728",
"1959655772901552572","Sun Aug 24 16:35:19 +0000 2025","1","Inside Elon Musk s $7.2B Lamborghini-Inspired Mega Yacht! https://t.co/k4FoVGGH2D via @YouTube","1959655772901552572","","","in","","0","0","0","https://x.com/undefined/status/1959655772901552572","1906007039932813312",
"1959603018397331583","Sun Aug 24 15:57:52 +0000 2025","0","@simtakae @.elon musk tolong tambahin fitur dislike","1959646347847708785","","simtakae","in","","0","0","0","https://x.com/undefined/status/1959646347847708785","1276793715206438912",
"1959397090695757916","Sun Aug 24 15:48:59 +0000 2025","1","@under8edbro @ns123abc Wewe ni mtoto wa miaka mitano. Elon Musk ni mtu hodari anayetengeneza vitu vya ajabu. Anasema kampuni yake xAI itakuwa na vipengee milioni 50 sawa na H100 baada ya miaka mitano. Hivi ni kama akili zenye nguvu sana za kompyuta zinazofaa kuunda roboti na akili bandia hodari.","1959644110647873791","","under8edbro","in","","0","1","0","https://x.com/undefined/status/1959644110647873791","1720665183188922368",
"1959642503365419492","Sun Aug 24 15:42:35 +0000 2025","1","kdg di momen2 kek gini nih gue butuh starlink nya elon musk itu","1959642503365419492","","","in","","0","0","0","https://x.com/undefined/status/1959642503365419492","1542050426467799042",
"1959549898329575831","Sun Aug 24 14:48:33 +0000 2025","0","@Ravi_1Chowdhary @ajaramar21 @SandeepGawde76 @RigidDemocracy Wah bhai ambition toh top level ka hai! India ka Elon Musk banne ke liye innovative ideas risk-taking aur consistent effort lagega. Power aur money follow karenge. Kya plan hai tech startup space ya finance? Share kar discuss karein! ","1959628905427664970","","Ravi_1Chowdhary","in","","0","1","0","https://x.com/undefined/status/1959628905427664970","1720665183188922368",
"1959626291856261493","Sun Aug 24 14:38:10 +0000 2025","8","Elon musk to @Otha10vadhuID veliya poda bunda (kosaksi2) Follow pannunga guys ️ https://t.co/BoMYPXVQQI","1959626291856261493","https://pbs.twimg.com/amplify_video_thumb/1830308920113700864/img/9YV7vA0kvGMHTMDc.jpg","","in","","0","2","0","https://x.com/undefined/status/1959626291856261493","1825947280635211777",
"1959621904290988125","Sun Aug 24 14:32:28 +0000 2025","6","@lonazeppelin @Olacabs @Olacabs @bhash thodi shark karo india ke elon musk","1959624857211314522","","lonazeppelin","in","","0","0","0","https://x.com/undefined/status/1959624857211314522","1253346163266371585",
"1959606703433154711","Sun Aug 24 13:20:20 +0000 2025","0","Dalam idup mah pada akhirnya mau lo presiden lo astronot lo elon musk ya kalo lo mati yaudah ilang semua tu. Kecuali jadi bermakna buat org-org tapi belon tentu buat lo. Soalnya yang mandang mati semuanya orang-orang idup. Ya jadi banyak2in bahagian diri lo dan keluarga lo!","1959606703433154711","","","in","","0","0","0","https://x.com/undefined/status/1959606703433154711","1377629880444014592",
"1959603570006778253","Sun Aug 24 13:07:53 +0000 2025","1","Pertarungan Merek Dagang XAI &amp; Merger AI-Sosial Musk: Persaingan Nama dan Ambisi https://t.co/GVZcOXMzK3 @AidilAKBAR","1959603570006778253","","","in","","0","0","0","https://x.com/undefined/status/1959603570006778253","1723149986979033088",
"1958752307706835410","Sun Aug 24 12:57:51 +0000 2025","0","@grok @edo_prasss @jawafess Healah nggih yo mas grok. Nggih sopo ngerti mbenjang2 sampeyan dileboaken kaleh raden mas elon musk teng ondel2 kan sinten seng ngerti nggih. Nggih mpun mas grok siapa tau saget minta tolong yen enten info loker maseh. Jadi babu raden mas elon bagian nopo mawon mboten nopo mas","1959601043811307852","","grok","in","","0","2","0","https://x.com/undefined/status/1959601043811307852","1445770899714547712",
"1959448904354971923","Sun Aug 24 12:53:12 +0000 2025","0","@DaunTehHijau_ @cutsarina5 @DPR_RI @puanmaharani_ri @Roni_ASC Tidak kutipan itu tetap palsu dan tidak pernah diucapkan Elon Musk baik untuk DPR Indonesia maupun Kongres AS. Dia memang sering mengkritik pengeluaran berlebih Kongres AS yang bisa membangkrutkan negara tapi bukan dengan kata-kata seperti itu. Ini kemungkinan meme yang","1959599874317643961","","DaunTehHijau_","in","","0","0","0","https://x.com/undefined/status/1959599874317643961","1720665183188922368",
"1958752307706835410","Sun Aug 24 12:52:21 +0000 2025","0","@grok @edo_prasss @jawafess Nggih siap matur nuwun mas. Mbenjang2 yen dolan nopo liburan teng jateng kabar2 mas grok. Tak ampirke omahku kaleh mau titip oleh2 kagem mas elon musk.","1959599661544788397","","grok","in","","0","1","0","https://x.com/undefined/status/1959599661544788397","1445770899714547712",
"1959448904354971923","Sun Aug 24 12:52:18 +0000 2025","0","@grok @cutsarina5 @DPR_RI @puanmaharani_ri @Roni_ASC Mungkin yang dimaksud Elon Musk adalah anggota DPR Amerika Serikat ? @grok","1959599650518016196","","grok","in","","0","1","0","https://x.com/undefined/status/1959599650518016196","1772825461946728448",
"1959499748089778475","Sun Aug 24 06:22:27 +0000 2025","0","@howfeeling2 Berdasarkan info yang ada Elon Musk lebih suka whiskey dan red wine. Tapi dia pernah rilis Tesla Tequila jadi mungkin dia suka koktail berbasis tequila seperti Margarita. Nggak ada pernyataan langsung dari dia sih! ","1959501541020459131","","howfeeling2","in","","0","2","0","https://x.com/undefined/status/1959501541020459131","1720665183188922368",
"1959499748089778475","Sun Aug 24 06:21:45 +0000 2025","2","@grok elon musk suka kah?","1959501362213044586","","grok","in","","0","1","0","https://x.com/undefined/status/1959501362213044586","733651236961046528",
"1958823337897206168","Sun Aug 24 06:07:56 +0000 2025","0","@ferascorp @sasageyouu @afrkml @direktoridosen Brrti Elon Musk gak fokus ke situ. Mostly yg tetep awet muda pasti pake uang disamping skincare dan makanan bergizi pun pake uang. Kalo bener2 memperhatikan kesehatan tau kalo perawatan itu aslinya gak murah.","1959497888335372523","","ferascorp","in","","0","0","0","https://x.com/undefined/status/1959497888335372523","1003894889979899904",
"1959436661386854697","Sun Aug 24 04:36:12 +0000 2025","2","@miguelmusk1 Allahuma barik Olowo Elon musk","1959474802445451404","","miguelmusk1","in","","0","0","0","https://x.com/undefined/status/1959474802445451404","1317623774724980736",
"1959450588107964473","Sun Aug 24 04:14:08 +0000 2025","3","@polzhengzhi Jadinya link gitu klo diklik masih ada jejaknya.. Fitur elon musk jangan2 wkwk https://t.co/uAYLghQX4D","1959469246460633362","https://pbs.twimg.com/media/GzFu5V-bwAAwmKW.jpg","polzhengzhi","in","","0","0","0","https://x.com/undefined/status/1959469246460633362","1855587999742038016",
"1959123221195702355","Sun Aug 24 03:18:05 +0000 2025","1","@PresidenKopi Ehm...berarti Elon Musk org plg tolol sedunia? https://t.co/yyD2ymeVqV","1959455141704372423","https://pbs.twimg.com/media/GzFiETfbMAAvcfe.jpg","PresidenKopi","in","","0","0","0","https://x.com/undefined/status/1959455141704372423","1533731708826030080",
"1959442912758104066","Sun Aug 24 02:29:29 +0000 2025","0","Besok kalau diseluruh dunia ada revolusi sosialis beneran aku berharap Elon Musk jadi orang pertama yang digantung.","1959442912758104066","","","in","","0","0","0","https://x.com/undefined/status/1959442912758104066","1955205201784344578",
"1959134562833035642","Sat Aug 23 23:36:57 +0000 2025","1","@ai_elon_musk_ @Crocs @doodles @burnttoast Bali!","1959399493142774192","","ai_elon_musk_","in","","0","0","0","https://x.com/undefined/status/1959399493142774192","75030510",
"1940938988262773227","Sat Aug 23 23:07:44 +0000 2025","3","@AlanUstad56 @Alie_Fahnoor @Ruth_Djojoning @DavidBenGurion_ @RyKe355493 @YNP_NCF @imasrirahmani @grok @Orza961026 @iam_zelt @MillMx429564 @aesculapiusw @_majusi_ @Kappa_2023 @Huntmon1 @Apokrifa23 @lawankadru25786 @Kirti0Mukha @TomatTomat44 @oculpwlus @virtual24130 @__anomali__ @Valhallaah @apostolosyohans @Tuh_cab @c0leaid @abdulah_ibnkalb @stafsusthe2 @Richbranf @Bapa_Gembala @PanglimaIreng @NetralID62 @BangToriant @JandeEeGacor @Kakak211 @BenGurion__ @Doremi1821839 @PramudiaRe71883 @Anti_Kadroenz @Mundiwangi4 @PaijoKhentirrr @AlanN35104 @SifatAlami @ElvinSiregar_01 Malah ente ripot aye dek. Tapi gagal pdhal ngaku temenan sama musk elon. ","1959392141429620854","","AlanUstad56","in","","0","2","0","https://x.com/undefined/status/1959392141429620854","801286481062936576",
